order_id,order_time,delivery_time,app_session_id,delivery_agent_id,restaurant_id,primary_product_id,delivery_fee_paid,payment_mode,sales_quantity,total_price
9114,"2024-11-28 20:22:54","2024-11-28 21:28:54",254,1579,158,2405,20,Card,5,1067
9115,"2024-12-06 20:50:49","2024-12-06 21:43:49",5614,1699,277,2110,0,UPI,2,380
9116,"2025-06-07 09:51:53","2025-06-07 10:34:53",8039,1352,88,685,0,Wallet,2,395
9117,"2024-10-28 18:57:31","2024-10-28 19:47:31",697,1168,204,1558,0,Cash,4,904
9118,"2025-01-23 01:40:26","2025-01-23 02:07:26",8475,1621,201,582,58,UPI,1,185
9119,"2024-09-29 18:15:21","2024-09-29 19:34:21",4205,1719,256,3054,38,Cash,2,358
9120,"2024-07-07 18:38:35","2024-07-07 19:43:35",17149,1401,80,2309,0,UPI,3,631
9121,"2025-06-20 13:49:23","2025-06-20 15:15:23",2667,1105,98,4376,58,Wallet,5,1012
9122,"2025-02-16 04:29:55","2025-02-16 05:46:55",10933,1747,134,759,0,Wallet,4,760
9123,"2025-02-15 20:33:17","2025-02-15 21:16:17",6698,1601,274,372,42,Card,4,958
9124,"2025-04-25 05:39:40","2025-04-25 06:42:40",12745,1665,273,2630,36,Cash,4,719
9125,"2024-08-05 19:08:36","2024-08-05 20:28:36",11708,1279,149,3539,24,Card,4,904
9126,"2024-11-02 10:03:49","2024-11-02 10:36:49",8181,1542,9,3088,58,Wallet,4,965
9127,"2024-12-28 07:40:22","2024-12-28 08:54:22",11002,1859,141,3441,0,UPI,5,1401
9128,"2024-08-17 08:15:26","2024-08-17 08:45:26",9622,1730,43,1919,55,Card,3,752
9129,"2024-07-12 12:59:50","2024-07-12 14:03:50",2958,1239,148,2799,52,Card,3,638
9130,"2024-08-14 11:19:00","2024-08-14 11:42:00",9114,1873,217,303,41,Wallet,2,400
9131,"2024-11-26 00:10:18","2024-11-26 01:13:18",14370,1294,68,938,41,Cash,2,582
9132,"2025-02-16 07:19:11","2025-02-16 08:46:11",7386,1893,155,3305,58,Cash,2,398
9133,"2024-12-27 02:11:54","2024-12-27 02:50:54",2831,1753,37,763,58,UPI,3,491
9134,"2024-10-17 02:03:53","2024-10-17 02:37:53",4761,1148,191,4166,23,Cash,2,489
9135,"2024-11-09 10:33:33","2024-11-09 11:44:33",19427,1172,209,3410,29,Wallet,3,616
9136,"2024-09-22 11:29:03","2024-09-22 11:49:03",17276,1417,300,1705,20,Cash,1,164
9137,"2025-03-06 20:08:58","2025-03-06 21:14:58",16029,1719,237,2399,0,UPI,4,865
9138,"2024-11-21 12:04:07","2024-11-21 12:38:07",1366,1459,129,523,38,UPI,5,1091
9139,"2024-07-22 02:58:28","2024-07-22 03:35:28",5937,1938,79,1916,56,Cash,5,1208
9140,"2025-06-11 07:55:33","2025-06-11 09:15:33",3385,1283,264,2379,34,Card,5,824
9141,"2024-07-04 23:27:09","2024-07-05 00:27:09",19773,1926,135,3691,20,Card,1,184
9142,"2024-11-15 16:15:42","2024-11-15 16:52:42",2507,1917,166,3217,50,Wallet,4,1054
9143,"2025-04-18 20:52:25","2025-04-18 21:22:25",9148,1389,54,661,53,UPI,1,235
9144,"2025-06-28 15:29:19","2025-06-28 16:54:19",18067,1038,54,4888,51,UPI,4,800
9145,"2024-11-03 20:41:54","2024-11-03 21:06:54",13784,1827,23,4259,40,UPI,1,172
9146,"2025-04-08 16:48:08","2025-04-08 17:43:08",4511,1861,175,2071,26,UPI,2,480
9147,"2025-04-15 18:08:39","2025-04-15 19:28:39",577,1800,216,4525,53,Cash,1,143
9148,"2024-09-01 13:17:27","2024-09-01 14:03:27",6774,1393,48,1626,32,UPI,3,711
9149,"2025-04-11 22:53:42","2025-04-11 23:46:42",15810,1347,247,4103,20,Wallet,4,560
9150,"2025-05-10 21:50:25","2025-05-10 22:45:25",3325,1711,9,4707,33,Card,2,519
9151,"2024-10-22 10:37:51","2024-10-22 11:26:51",17916,1439,264,205,0,Cash,1,254
9152,"2024-09-04 13:56:26","2024-09-04 14:16:26",5034,1599,265,2454,0,UPI,2,499
9153,"2025-06-09 17:37:15","2025-06-09 18:04:15",15733,1633,267,639,47,Cash,4,857
9154,"2024-11-28 23:04:42","2024-11-29 00:02:42",4801,1907,200,3739,23,Card,3,737
9155,"2024-12-09 03:56:50","2024-12-09 04:52:50",9348,1400,235,805,0,Cash,1,276
9156,"2024-12-14 09:24:34","2024-12-14 09:45:34",2429,1639,54,4874,37,Cash,3,710
9157,"2024-08-05 00:35:49","2024-08-05 01:44:49",15497,1038,84,3702,59,UPI,3,785
9158,"2025-05-16 05:11:34","2025-05-16 05:59:34",791,1873,8,3124,40,UPI,2,447
9159,"2024-08-23 07:32:05","2024-08-23 08:37:05",10967,1330,155,192,36,Card,4,957
9160,"2025-03-21 16:17:46","2025-03-21 16:51:46",18409,1770,270,1706,31,Wallet,3,860
9161,"2024-12-01 13:17:35","2024-12-01 14:18:35",6593,1576,268,336,35,UPI,2,409
9162,"2024-11-19 09:58:30","2024-11-19 11:28:30",3801,1856,171,2594,48,Cash,3,735
9163,"2024-11-07 00:55:46","2024-11-07 01:42:46",14613,1482,126,3854,29,Wallet,1,194
9164,"2024-10-06 16:46:50","2024-10-06 18:16:50",552,1161,237,595,27,UPI,1,207
9165,"2025-02-13 19:03:09","2025-02-13 20:12:09",15430,1962,294,1360,44,Cash,5,1173
9166,"2024-07-11 18:16:48","2024-07-11 18:48:48",609,1892,185,2771,0,Card,4,1027
9167,"2025-03-11 21:20:58","2025-03-11 22:01:58",18708,1956,112,1846,0,Wallet,1,224
9168,"2024-11-26 14:45:06","2024-11-26 15:44:06",12699,1161,35,978,0,Cash,2,368
9169,"2024-11-17 23:35:31","2024-11-18 00:33:31",5845,1017,145,293,0,Card,2,381
9170,"2025-06-23 14:49:07","2025-06-23 15:30:07",2612,1874,51,2132,0,Cash,5,1253
9171,"2025-03-28 19:14:59","2025-03-28 20:41:59",16372,1036,32,1356,34,UPI,1,147
9172,"2024-12-27 22:15:42","2024-12-27 22:57:42",7723,1647,106,2971,58,UPI,5,1374
9173,"2025-04-12 13:45:45","2025-04-12 15:11:45",12379,1231,175,2272,22,Cash,3,560
9174,"2024-12-15 15:43:16","2024-12-15 16:49:16",14479,1295,68,938,45,Cash,5,1223
9175,"2024-09-14 12:35:07","2024-09-14 13:54:07",5247,1587,273,4074,0,UPI,2,484
9176,"2025-04-25 12:54:40","2025-04-25 13:14:40",3206,1268,96,62,45,Card,2,471
9177,"2024-07-15 02:05:29","2024-07-15 03:25:29",19110,1212,54,4986,26,Wallet,1,301
9178,"2025-02-15 04:51:36","2025-02-15 06:19:36",3787,1480,34,2075,33,Card,2,348
9179,"2024-09-01 01:40:23","2024-09-01 02:08:23",9535,1752,57,3246,60,Wallet,2,460
9180,"2024-07-20 16:14:01","2024-07-20 16:41:01",2431,1575,99,2150,33,Card,4,999
9181,"2024-12-14 12:10:41","2024-12-14 12:43:41",16995,1222,188,3451,59,UPI,3,522
9182,"2025-05-14 23:43:39","2025-05-15 00:07:39",17869,1359,133,4540,27,Wallet,1,314
9183,"2025-02-02 14:15:47","2025-02-02 15:26:47",8274,1851,29,2201,0,Card,4,870
9184,"2024-07-26 23:58:02","2024-07-27 01:11:02",8921,1302,101,3492,38,Cash,2,480
9185,"2025-04-05 20:35:59","2025-04-05 21:13:59",17245,1533,291,2065,46,UPI,2,388
9186,"2024-09-25 20:13:30","2024-09-25 21:43:30",2223,1332,111,2986,58,Card,4,922
9187,"2025-02-25 06:44:26","2025-02-25 08:04:26",3540,1722,203,4531,33,Wallet,2,387
9188,"2024-07-30 22:20:54","2024-07-30 22:54:54",9341,1471,271,740,36,Card,4,1033
9189,"2024-09-27 12:12:08","2024-09-27 13:04:08",1046,1717,44,4962,45,Wallet,5,1091
9190,"2024-11-07 08:14:27","2024-11-07 08:47:27",17014,1854,193,4097,31,Cash,2,326
9191,"2025-02-22 04:49:53","2025-02-22 05:36:53",7514,1963,282,1812,27,Wallet,5,1017
9192,"2024-10-20 17:25:31","2024-10-20 17:52:31",16042,1442,125,4849,44,Cash,2,503
9193,"2025-04-24 20:01:46","2025-04-24 21:29:46",658,1371,243,506,0,Card,3,587
9194,"2024-12-30 11:07:13","2024-12-30 12:23:13",6983,1045,288,4408,41,Cash,4,905
9195,"2025-06-28 05:45:07","2025-06-28 06:57:07",1872,1691,64,1708,39,Cash,1,201
9196,"2024-09-21 17:58:03","2024-09-21 18:21:03",5655,1292,238,3254,0,Card,4,798
9197,"2024-07-17 02:08:54","2024-07-17 03:26:54",11736,1696,242,2409,31,UPI,2,443
9198,"2024-12-03 23:54:24","2024-12-04 00:53:24",7950,1348,159,3599,37,Wallet,5,1287
9199,"2024-07-18 22:57:25","2024-07-18 23:24:25",11715,1480,262,375,41,Card,1,270
9200,"2025-04-26 04:50:10","2025-04-26 06:02:10",8743,1981,72,1702,36,UPI,3,603
9201,"2024-12-02 08:28:38","2024-12-02 09:40:38",18693,1984,270,2514,50,Card,3,704
9202,"2025-05-05 17:00:07","2025-05-05 17:51:07",4147,1198,94,4880,48,Card,1,185
9203,"2024-08-11 14:14:47","2024-08-11 14:43:47",19686,1511,231,4182,33,UPI,2,382
9204,"2025-06-20 11:41:42","2025-06-20 12:26:42",10302,1038,1,4392,31,Wallet,3,506
9205,"2024-09-22 10:04:50","2024-09-22 11:19:50",13466,1205,193,4097,56,Cash,3,635
9206,"2024-10-03 09:59:44","2024-10-03 10:51:44",13169,1887,85,52,60,UPI,4,900
9207,"2025-06-28 10:08:29","2025-06-28 11:29:29",6819,1995,98,4376,38,Card,5,1189
9208,"2024-10-17 09:50:03","2024-10-17 10:37:03",11634,1400,193,3122,52,Cash,4,852
9209,"2025-03-23 01:30:58","2025-03-23 03:00:58",11938,1148,265,2454,27,UPI,4,953
9210,"2025-02-10 05:46:11","2025-02-10 06:59:11",18804,1496,266,3401,36,Wallet,2,361
9211,"2025-02-11 23:22:54","2025-02-12 00:14:54",4364,1802,159,4806,38,Wallet,5,1155
9212,"2025-02-23 19:56:48","2025-02-23 21:04:48",13741,1768,261,3094,24,Cash,4,1091
9213,"2024-09-26 16:17:14","2024-09-26 17:14:14",3241,1410,83,2759,39,Card,4,948
9214,"2025-06-24 20:41:58","2025-06-24 21:06:58",15004,1249,238,4971,0,Card,3,817
9215,"2025-01-20 13:06:04","2025-01-20 14:27:04",649,1221,131,4342,29,Card,1,179
9216,"2024-09-15 08:51:31","2024-09-15 09:48:31",8133,1617,114,2327,27,Wallet,3,761
9217,"2024-10-23 11:56:25","2024-10-23 13:02:25",15130,1171,152,2950,27,UPI,2,409
9218,"2024-11-18 05:32:53","2024-11-18 06:57:53",9846,1825,272,4152,55,UPI,5,1155
9219,"2024-08-27 05:41:07","2024-08-27 06:20:07",3817,1795,214,2177,46,UPI,4,782
9220,"2025-05-26 20:54:06","2025-05-26 21:32:06",10269,1549,32,4766,57,UPI,4,892
9221,"2025-03-12 05:47:54","2025-03-12 06:07:54",17214,1626,140,1806,45,Wallet,1,318
9222,"2024-09-01 15:35:46","2024-09-01 16:57:46",9797,1232,48,1626,39,Cash,1,233
9223,"2024-10-14 23:25:18","2024-10-15 00:16:18",18076,1877,102,4371,58,Card,4,984
9224,"2024-12-08 10:28:55","2024-12-08 11:46:55",16388,1345,70,1113,49,Wallet,2,419
9225,"2025-04-28 18:58:03","2025-04-28 19:18:03",14276,1733,142,2436,46,Cash,2,457
9226,"2025-02-03 21:23:18","2025-02-03 22:14:18",8420,1822,128,2706,24,UPI,1,182
9227,"2024-08-01 18:07:04","2024-08-01 18:30:04",3265,1671,44,3426,53,UPI,4,876
9228,"2024-09-21 19:16:00","2024-09-21 19:42:00",17766,1426,266,1645,21,Card,5,1210
9229,"2024-09-29 19:59:48","2024-09-29 20:33:48",15117,1061,16,2282,0,UPI,3,686
9230,"2024-08-08 03:34:46","2024-08-08 04:31:46",12415,1934,79,3752,22,Card,1,195
9231,"2024-12-09 16:37:17","2024-12-09 18:06:17",3302,1545,166,1230,20,Cash,1,339
9232,"2024-09-23 17:03:45","2024-09-23 17:24:45",11038,1043,215,1568,0,Wallet,2,424
9233,"2024-07-05 16:17:12","2024-07-05 17:10:12",7980,1034,241,1106,44,UPI,3,717
9234,"2025-02-21 11:12:17","2025-02-21 12:07:17",18227,1154,19,987,0,Cash,2,612
9235,"2025-01-19 04:53:37","2025-01-19 05:54:37",3276,1335,140,706,0,Wallet,1,214
9236,"2024-12-05 18:35:06","2024-12-05 19:48:06",16942,1835,222,684,41,Card,2,374
9237,"2024-08-26 08:27:21","2024-08-26 09:35:21",17964,1637,189,1993,36,Wallet,3,641
9238,"2024-07-14 02:18:11","2024-07-14 03:13:11",12494,1087,10,2887,60,UPI,2,453
9239,"2025-02-01 02:29:21","2025-02-01 03:16:21",1637,1177,295,3431,36,Card,4,983
9240,"2024-12-28 11:23:08","2024-12-28 12:22:08",3391,1828,73,1223,0,Cash,3,808
9241,"2024-07-06 23:51:34","2024-07-07 00:28:34",505,1601,20,1956,39,Cash,4,983
9242,"2024-11-17 13:34:48","2024-11-17 14:45:48",19120,1148,57,77,51,UPI,4,739
9243,"2024-12-06 19:23:11","2024-12-06 20:12:11",5742,1118,288,4277,0,Card,4,767
9244,"2025-02-22 18:43:00","2025-02-22 19:59:00",16862,1615,11,4659,44,Cash,1,183
9245,"2025-02-18 16:13:39","2025-02-18 17:27:39",19239,1563,14,2965,0,UPI,3,578
9246,"2025-01-12 19:02:56","2025-01-12 19:58:56",3155,1215,13,3984,33,Cash,2,500
9247,"2025-03-19 15:44:13","2025-03-19 17:14:13",4099,1039,103,1070,0,UPI,5,1252
9248,"2025-03-20 14:43:58","2025-03-20 15:45:58",7473,1492,3,902,33,Wallet,2,384
9249,"2024-08-31 22:26:14","2024-08-31 22:55:14",8067,1267,269,1932,27,UPI,1,198
9250,"2025-05-15 00:06:44","2025-05-15 01:27:44",6784,1479,94,415,38,UPI,5,1147
9251,"2024-11-24 02:51:48","2024-11-24 03:12:48",9465,1531,119,4082,60,Cash,2,520
9252,"2024-07-08 00:13:49","2024-07-08 00:39:49",8056,1634,147,1415,40,UPI,2,463
9253,"2025-05-08 21:07:36","2025-05-08 22:31:36",12816,1382,74,4472,55,Cash,2,505
9254,"2024-10-15 03:38:52","2024-10-15 04:31:52",8647,1370,166,1230,21,UPI,3,700
9255,"2025-06-30 08:21:02","2025-06-30 09:03:02",6140,1693,286,2810,40,UPI,5,1254
9256,"2024-12-01 03:02:42","2024-12-01 04:24:42",4170,1276,60,2395,39,Wallet,1,281
9257,"2024-11-27 18:38:56","2024-11-27 19:26:56",17994,1563,91,1297,23,Wallet,2,334
9258,"2024-12-27 23:14:16","2024-12-28 00:18:16",7316,1428,143,4642,27,UPI,5,1124
9259,"2025-02-19 00:38:54","2025-02-19 02:04:54",16754,1421,259,1095,30,Wallet,1,165
9260,"2024-11-01 02:46:33","2024-11-01 03:57:33",9635,1066,2,107,58,UPI,5,1211
9261,"2025-03-24 08:15:01","2025-03-24 08:36:01",11065,1193,133,464,43,Card,4,902
9262,"2025-02-22 19:57:43","2025-02-22 20:27:43",6442,1027,98,1447,43,Cash,5,1368
9263,"2025-02-02 17:23:06","2025-02-02 17:46:06",12722,1491,218,125,53,Cash,3,596
9264,"2025-01-10 02:02:14","2025-01-10 03:00:14",13702,1616,252,1964,0,Wallet,3,650
9265,"2024-08-08 18:07:17","2024-08-08 19:28:17",13460,1167,24,1101,24,Wallet,4,947
9266,"2024-07-22 19:10:14","2024-07-22 19:47:14",14306,1815,106,2317,38,Card,4,908
9267,"2025-03-03 22:44:34","2025-03-04 00:00:34",9199,1929,96,4402,54,Card,3,726
9268,"2024-09-18 20:01:53","2024-09-18 20:40:53",16004,1238,232,3484,0,Cash,1,202
9269,"2025-04-09 02:05:37","2025-04-09 02:59:37",11462,1569,206,1777,46,Wallet,2,424
9270,"2024-12-03 02:20:45","2024-12-03 02:40:45",13555,1775,119,1600,24,Card,5,1236
9271,"2024-07-16 21:10:08","2024-07-16 21:38:08",14871,1087,159,1896,26,UPI,5,1273
9272,"2025-05-13 03:20:09","2025-05-13 04:50:09",9118,1344,158,3096,60,Wallet,2,502
9273,"2025-02-09 14:39:45","2025-02-09 15:28:45",3233,1101,207,163,49,Wallet,4,1118
9274,"2024-10-28 13:41:45","2024-10-28 14:45:45",12298,1380,271,97,0,Wallet,2,474
9275,"2024-08-21 10:12:12","2024-08-21 10:43:12",584,1056,45,2702,59,Card,3,574
9276,"2024-07-25 09:57:06","2024-07-25 11:21:06",9091,1157,34,3293,60,Card,1,206
9277,"2025-04-14 05:07:26","2025-04-14 05:28:26",18592,1172,214,820,40,Card,4,830
9278,"2025-03-01 02:52:43","2025-03-01 03:21:43",3244,1850,289,139,34,Card,2,463
9279,"2024-08-07 07:59:44","2024-08-07 08:46:44",17123,1957,299,981,46,Card,4,900
9280,"2025-02-06 17:24:03","2025-02-06 17:59:03",3424,1720,17,3588,25,Cash,5,1162
9281,"2024-10-30 12:41:55","2024-10-30 13:27:55",5977,1290,139,207,25,Wallet,3,679
9282,"2024-07-03 13:04:01","2024-07-03 13:32:01",15428,1415,219,4835,50,Wallet,1,189
9283,"2024-09-24 01:29:27","2024-09-24 02:15:27",14799,1278,21,3770,0,Wallet,3,731
9284,"2024-07-23 00:40:29","2024-07-23 01:05:29",13156,1636,84,4959,44,Card,5,1063
9285,"2024-10-24 15:18:41","2024-10-24 16:45:41",10749,1037,60,737,51,Card,1,206
9286,"2025-03-19 22:06:06","2025-03-19 22:57:06",17933,1958,33,2421,48,Wallet,3,694
9287,"2025-04-10 03:25:52","2025-04-10 04:21:52",13054,1534,117,4117,47,Card,1,201
9288,"2025-06-22 19:53:49","2025-06-22 20:32:49",11293,1906,41,4284,39,UPI,3,541
9289,"2024-10-13 12:16:42","2024-10-13 13:45:42",10603,1793,299,4174,48,Card,2,511
9290,"2025-01-25 20:06:56","2025-01-25 21:20:56",19940,1527,44,1752,0,UPI,4,813
9291,"2025-01-29 08:29:45","2025-01-29 09:31:45",4186,1085,13,2417,28,Cash,5,1190
9292,"2025-01-25 04:02:41","2025-01-25 04:33:41",4064,1391,177,1830,52,Card,4,786
9293,"2024-08-01 08:16:53","2024-08-01 08:56:53",6082,1829,268,2140,53,Cash,1,199
9294,"2024-10-21 04:16:43","2024-10-21 05:15:43",7388,1939,282,952,30,UPI,2,369
9295,"2025-06-28 22:16:28","2025-06-28 23:44:28",13849,1090,298,2920,59,Wallet,1,236
9296,"2025-04-18 03:02:34","2025-04-18 03:33:34",13742,1078,24,1101,39,Wallet,3,655
9297,"2024-10-26 06:36:45","2024-10-26 08:04:45",9245,1938,82,3581,45,UPI,4,960
9298,"2025-04-10 00:14:18","2025-04-10 01:00:18",2713,1507,90,980,59,UPI,3,546
9299,"2025-06-11 22:34:06","2025-06-11 23:42:06",5839,1147,10,2307,25,Wallet,5,1243
9300,"2024-12-27 06:20:22","2024-12-27 07:45:22",6979,1045,182,4641,20,Cash,1,279
9301,"2024-08-25 08:49:48","2024-08-25 09:31:48",260,1684,59,3053,44,Cash,2,334
9302,"2025-04-17 08:10:28","2025-04-17 09:07:28",5193,1577,83,2902,48,UPI,1,238
9303,"2025-05-28 09:50:53","2025-05-28 10:23:53",3515,1171,7,672,50,Cash,3,795
9304,"2025-01-09 03:25:25","2025-01-09 04:17:25",6447,1436,78,2360,60,UPI,3,615
9305,"2024-11-27 18:16:25","2024-11-27 19:39:25",13705,1006,65,1413,0,Cash,4,812
9306,"2025-01-20 20:31:19","2025-01-20 21:32:19",12070,1647,250,512,37,Cash,1,222
9307,"2024-08-29 15:02:27","2024-08-29 15:29:27",19135,1464,136,3608,35,UPI,4,1079
9308,"2025-03-09 08:40:15","2025-03-09 09:25:15",15857,1838,17,3723,47,Cash,1,202
9309,"2025-05-29 16:05:53","2025-05-29 16:51:53",13687,1400,230,4570,25,Wallet,1,258
9310,"2025-02-21 18:30:11","2025-02-21 19:48:11",18385,1641,72,914,51,Cash,1,193
9311,"2025-01-28 01:20:07","2025-01-28 01:51:07",13754,1548,132,2194,41,UPI,1,265
9312,"2024-11-18 10:34:34","2024-11-18 11:51:34",16549,1517,124,2557,0,Card,1,222
9313,"2025-03-09 00:52:23","2025-03-09 01:19:23",15480,1703,252,1247,20,UPI,5,1127
9314,"2025-02-21 21:54:30","2025-02-21 22:25:30",14539,1735,260,4920,52,Wallet,4,794
9315,"2025-02-09 10:56:25","2025-02-09 12:19:25",1412,1624,104,2847,24,UPI,4,960
9316,"2024-09-19 05:51:28","2024-09-19 06:56:28",9161,1236,29,3157,59,UPI,5,1046
9317,"2025-03-20 22:03:06","2025-03-20 22:39:06",11911,1177,266,3309,35,UPI,5,1194
9318,"2024-12-18 05:00:36","2024-12-18 06:13:36",9631,1271,47,540,49,Wallet,4,1055
9319,"2024-07-11 05:17:16","2024-07-11 06:13:16",5482,1574,224,3502,39,Wallet,5,1001
9320,"2024-09-09 03:45:11","2024-09-09 05:09:11",17768,1696,292,572,54,UPI,3,603
9321,"2024-09-06 21:30:19","2024-09-06 22:09:19",9482,1318,35,779,48,Card,4,819
9322,"2024-11-03 12:46:34","2024-11-03 13:35:34",9882,1782,91,4728,30,UPI,3,779
9323,"2025-06-21 09:27:26","2025-06-21 10:11:26",5114,1327,287,1170,46,UPI,3,653
9324,"2024-10-02 03:17:33","2024-10-02 04:17:33",7942,1244,213,4623,32,Card,4,962
9325,"2025-06-22 12:17:31","2025-06-22 13:46:31",19417,1261,153,2562,30,UPI,5,1254
9326,"2025-01-19 09:29:28","2025-01-19 10:11:28",10395,1220,200,3763,29,Cash,3,784
9327,"2024-09-08 02:19:33","2024-09-08 03:12:33",15113,1356,181,2253,35,Wallet,3,733
9328,"2025-05-22 15:16:17","2025-05-22 16:30:17",7838,1482,180,1380,59,Card,1,197
9329,"2024-11-02 13:06:46","2024-11-02 14:25:46",9910,1870,290,4438,49,Card,1,276
9330,"2025-01-18 10:38:54","2025-01-18 11:21:54",12687,1901,210,4450,41,Card,2,449
9331,"2025-04-17 07:38:41","2025-04-17 08:30:41",4651,1335,145,687,58,Cash,2,534
9332,"2025-05-13 03:00:09","2025-05-13 03:27:09",817,1392,183,1109,50,Cash,2,630
9333,"2024-08-16 09:33:19","2024-08-16 10:38:19",14912,1738,21,1224,30,Wallet,2,427
9334,"2025-05-28 19:25:46","2025-05-28 20:09:46",10029,1235,222,337,48,UPI,5,1471
9335,"2025-04-23 07:19:57","2025-04-23 08:24:57",3603,1070,233,4288,0,Cash,4,913
9336,"2024-07-14 16:23:12","2024-07-14 17:47:12",11543,1693,174,3719,46,UPI,1,173
9337,"2025-05-17 14:20:34","2025-05-17 15:00:34",19466,1086,7,912,46,Wallet,5,1010
9338,"2024-09-06 11:20:50","2024-09-06 11:45:50",17308,1556,127,1212,35,UPI,4,978
9339,"2024-08-23 01:26:57","2024-08-23 02:00:57",17224,1785,175,4337,57,Card,3,627
9340,"2024-11-27 10:36:59","2024-11-27 11:53:59",7797,1743,49,4972,20,Wallet,2,455
9341,"2024-09-19 12:23:50","2024-09-19 13:53:50",6476,1019,52,3220,44,Card,3,713
9342,"2025-04-17 05:27:32","2025-04-17 06:27:32",10659,1129,139,1519,32,Cash,3,564
9343,"2024-07-07 15:32:46","2024-07-07 16:36:46",7213,1756,86,4901,37,UPI,2,342
9344,"2024-11-20 05:30:21","2024-11-20 06:58:21",4269,1024,108,3165,60,Wallet,4,897
9345,"2024-11-25 21:08:17","2024-11-25 22:05:17",10678,1934,1,4061,38,UPI,4,709
9346,"2025-01-23 22:45:48","2025-01-23 23:53:48",7292,1161,96,63,37,Cash,5,1195
9347,"2025-03-31 19:53:46","2025-03-31 21:22:46",9572,1236,213,4827,0,UPI,1,200
9348,"2024-10-31 02:09:52","2024-10-31 03:25:52",10774,1599,300,1440,21,Card,4,923
9349,"2024-09-08 09:57:59","2024-09-08 10:38:59",13382,1135,241,1054,44,Wallet,1,252
9350,"2025-02-25 15:18:40","2025-02-25 16:00:40",10505,1279,117,2142,29,Card,1,148
9351,"2024-08-21 01:35:08","2024-08-21 02:39:08",5178,1702,107,2615,49,Card,3,656
9352,"2024-08-16 13:37:00","2024-08-16 14:30:00",17859,1445,106,3365,36,UPI,5,1058
9353,"2025-03-29 04:44:17","2025-03-29 05:31:17",794,1714,20,3003,35,UPI,5,1288
9354,"2024-11-08 06:42:26","2024-11-08 07:41:26",4406,1351,209,3317,53,Card,5,1164
9355,"2025-03-15 04:54:53","2025-03-15 05:41:53",15765,1173,154,857,24,Card,5,1088
9356,"2025-05-02 21:57:01","2025-05-02 23:02:01",15245,1620,89,4676,54,Cash,3,742
9357,"2024-08-19 12:42:10","2024-08-19 13:41:10",2525,1198,261,397,22,Wallet,5,1499
9358,"2025-06-15 20:46:27","2025-06-15 21:25:27",16817,1292,6,361,45,UPI,2,356
9359,"2025-05-26 19:25:37","2025-05-26 20:47:37",6648,1274,42,3470,28,Wallet,2,401
9360,"2025-01-15 23:32:17","2025-01-16 00:24:17",3506,1038,100,3345,34,Cash,1,147
9361,"2025-04-03 17:21:15","2025-04-03 18:46:15",14927,1902,120,1607,0,UPI,1,308
9362,"2025-02-10 15:52:13","2025-02-10 16:35:13",9466,1990,78,1530,0,UPI,2,408
9363,"2025-03-17 04:10:35","2025-03-17 05:40:35",10311,1153,35,4429,41,Card,5,1050
9364,"2025-02-09 09:17:12","2025-02-09 10:02:12",17358,1308,184,3458,0,Card,2,586
9365,"2024-12-31 17:37:41","2024-12-31 18:42:41",3267,1172,288,387,46,Cash,5,1213
9366,"2025-04-26 20:50:14","2025-04-26 21:21:14",3269,1328,203,2685,25,UPI,5,1098
9367,"2024-09-22 22:36:43","2024-09-22 23:24:43",7625,1113,173,3756,0,UPI,4,910
9368,"2024-08-09 14:59:25","2024-08-09 15:36:25",6146,1335,239,4015,44,Wallet,3,670
9369,"2025-02-10 18:32:12","2025-02-10 19:28:12",1779,1106,205,2510,35,UPI,5,919
9370,"2024-09-23 19:19:31","2024-09-23 20:40:31",10425,1491,277,1023,0,UPI,5,1044
9371,"2025-03-16 05:52:48","2025-03-16 06:56:48",14268,1584,236,2960,30,Cash,5,1012
9372,"2025-02-28 07:37:42","2025-02-28 08:52:42",8534,1753,287,1425,41,UPI,4,709
9373,"2024-12-25 18:41:25","2024-12-25 19:57:25",18001,1947,53,3624,34,Wallet,4,899
9374,"2024-10-02 18:13:54","2024-10-02 18:48:54",7255,1316,253,115,31,Wallet,5,1123
9375,"2025-02-14 09:14:07","2025-02-14 09:51:07",6614,1416,283,3393,0,Card,3,639
9376,"2024-10-16 20:19:57","2024-10-16 21:27:57",6029,1226,119,1844,57,UPI,1,275
9377,"2024-09-27 05:49:45","2024-09-27 06:35:45",9452,1191,177,4681,30,UPI,4,855
9378,"2024-09-11 06:48:20","2024-09-11 07:37:20",16587,1884,126,1634,0,UPI,3,678
9379,"2024-08-30 19:27:44","2024-08-30 20:23:44",12518,1007,197,4848,39,Cash,3,623
9380,"2024-09-08 08:27:04","2024-09-08 09:22:04",16762,1068,285,2376,27,UPI,4,825
9381,"2024-10-25 09:23:03","2024-10-25 10:08:03",2881,1801,80,3406,45,Card,4,955
9382,"2025-03-26 08:14:31","2025-03-26 09:36:31",12338,1378,235,4000,43,Cash,5,1289
9383,"2025-01-21 02:00:28","2025-01-21 03:21:28",13542,1973,109,2370,24,UPI,5,980
9384,"2024-09-08 14:46:18","2024-09-08 15:51:18",9844,1142,217,2020,34,Cash,4,860
9385,"2024-10-28 08:42:13","2024-10-28 09:23:13",18969,1800,57,4916,0,Wallet,3,594
9386,"2025-02-06 02:48:00","2025-02-06 03:55:00",12818,1951,286,3754,0,Card,2,457
