app_session_id,created_at,user_id,utm_source,device_type
11003,"2024-11-05 17:08:07",3889,NULL,mobile
11004,"2025-03-23 00:46:58",1233,notification,mobile
11005,"2025-05-22 04:39:00",2571,NULL,mobile
11006,"2025-04-09 17:48:20",715,google,mobile
11007,"2024-10-26 12:32:46",3745,NULL,mobile
11008,"2025-03-10 06:17:18",3654,email,mobile
11009,"2024-12-16 04:49:34",1421,NULL,mobile
11010,"2025-05-27 09:02:10",264,email,mobile
11011,"2025-03-08 13:36:13",2462,NULL,mobile
11012,"2025-02-20 07:18:52",465,NULL,tablet
11013,"2024-10-01 12:44:34",364,notification,tablet
11014,"2025-05-30 15:09:30",2989,instagram,mobile
11015,"2025-05-30 04:12:54",4626,NULL,desktop
11016,"2024-08-07 18:46:12",983,NULL,mobile
11017,"2025-05-19 16:43:36",4463,NULL,mobile
11018,"2025-03-23 17:22:05",4338,google,mobile
11019,"2024-10-30 15:05:49",1409,google,mobile
11020,"2024-08-04 20:47:21",597,google,mobile
11021,"2024-11-23 07:10:12",3820,google,mobile
11022,"2025-01-13 02:44:05",3099,instagram,mobile
11023,"2024-10-04 10:16:16",1806,NULL,mobile
11024,"2025-03-26 13:50:00",3695,NULL,tablet
11025,"2025-05-30 07:11:28",2740,instagram,mobile
11026,"2025-01-02 19:19:33",2282,google,mobile
11027,"2025-01-06 02:08:24",816,google,mobile
11028,"2025-06-21 17:59:56",4380,NULL,mobile
11029,"2024-10-28 08:52:45",3035,NULL,desktop
11030,"2024-11-24 12:35:11",1944,notification,mobile
11031,"2024-07-05 22:59:11",489,google,mobile
11032,"2024-07-29 16:39:02",4274,google,mobile
11033,"2024-09-27 16:12:28",2101,facebook,mobile
11034,"2025-06-28 03:32:02",4573,email,mobile
11035,"2024-07-26 12:35:50",3217,NULL,mobile
11036,"2024-10-08 21:28:36",3234,NULL,mobile
11037,"2024-09-26 09:14:55",4461,facebook,tablet
11038,"2025-03-11 21:45:56",3943,google,mobile
11039,"2024-09-19 14:05:49",984,NULL,mobile
11040,"2025-04-16 22:20:32",1632,NULL,mobile
11041,"2024-07-24 21:57:30",2536,NULL,mobile
11042,"2024-11-14 12:36:47",4455,google,mobile
11043,"2025-04-14 08:53:01",3309,NULL,tablet
11044,"2024-07-21 07:36:51",421,NULL,mobile
11045,"2025-05-30 19:27:49",3654,google,tablet
11046,"2024-11-30 22:03:37",3614,notification,mobile
11047,"2024-08-21 03:18:49",4866,instagram,mobile
11048,"2025-05-12 21:02:24",175,NULL,desktop
11049,"2025-06-12 07:54:39",2033,NULL,mobile
11050,"2024-12-14 20:29:26",3356,facebook,tablet
11051,"2024-12-06 21:49:38",1556,NULL,desktop
11052,"2024-07-06 14:01:45",2391,notification,mobile
11053,"2025-01-15 03:27:04",4037,notification,mobile
11054,"2024-09-07 21:01:53",2959,google,mobile
11055,"2025-05-01 20:09:27",1843,NULL,tablet
11056,"2024-08-25 19:07:37",1779,notification,mobile
11057,"2024-11-04 09:33:46",2435,google,desktop
11058,"2025-03-26 11:55:34",719,NULL,tablet
11059,"2025-06-04 02:28:56",3249,NULL,desktop
11060,"2024-12-05 16:06:13",2223,NULL,mobile
11061,"2024-07-06 22:33:39",4814,instagram,mobile
11062,"2024-09-09 11:43:11",1972,notification,mobile
11063,"2025-05-27 07:45:33",4115,NULL,mobile
11064,"2024-12-25 04:31:47",2104,google,mobile
11065,"2024-11-27 23:53:52",929,NULL,mobile
11066,"2024-07-04 13:24:48",4413,NULL,mobile
11067,"2024-08-29 15:39:05",1818,email,mobile
11068,"2024-11-19 18:46:54",864,facebook,mobile
11069,"2025-06-15 21:17:12",127,notification,tablet
11070,"2025-02-21 02:24:43",2375,NULL,tablet
11071,"2024-07-05 06:36:02",1363,NULL,mobile
11072,"2024-10-15 06:33:49",2804,google,mobile
11073,"2024-10-10 21:13:30",4943,NULL,desktop
11074,"2025-04-13 15:29:25",3532,google,desktop
11075,"2025-04-27 18:24:39",3767,instagram,tablet
11076,"2024-12-11 19:52:06",3922,NULL,tablet
11077,"2024-08-06 12:12:12",3164,facebook,mobile
11078,"2024-08-03 12:59:33",3932,facebook,mobile
11079,"2025-06-24 20:56:32",3772,notification,mobile
11080,"2024-08-10 21:46:19",4199,google,mobile
11081,"2024-12-12 15:59:07",2269,facebook,mobile
11082,"2025-02-07 17:22:38",832,instagram,tablet
11083,"2024-10-10 23:29:32",1438,google,mobile
11084,"2025-05-24 00:50:45",3443,google,mobile
11085,"2024-10-31 02:28:14",4902,facebook,mobile
11086,"2024-10-21 14:57:39",1388,NULL,mobile
11087,"2025-03-11 12:00:44",789,google,mobile
11088,"2024-10-25 02:00:03",1312,NULL,desktop
11089,"2024-09-30 23:54:35",2439,notification,mobile
11090,"2024-09-06 16:58:18",4440,notification,desktop
11091,"2025-05-15 03:55:26",3297,notification,tablet
11092,"2025-05-24 21:05:40",4416,NULL,mobile
11093,"2025-01-31 06:34:50",1887,facebook,mobile
11094,"2025-01-19 15:32:26",2517,instagram,tablet
11095,"2024-07-18 02:27:41",4129,email,mobile
11096,"2025-05-10 11:55:53",3574,facebook,tablet
11097,"2024-11-03 21:45:58",2912,email,mobile
11098,"2024-11-20 06:31:05",3190,NULL,mobile
11099,"2024-09-23 18:36:39",1271,NULL,mobile
11100,"2025-05-08 16:38:13",4005,notification,tablet
11101,"2024-12-22 15:45:04",736,google,mobile
11102,"2024-08-20 17:02:07",974,NULL,tablet
11103,"2025-04-03 12:08:58",3030,NULL,mobile
11104,"2024-07-03 05:15:30",2757,NULL,desktop
11105,"2024-09-15 04:38:50",4233,NULL,mobile
11106,"2025-06-20 16:31:43",244,instagram,mobile
11107,"2025-04-20 22:50:44",4462,NULL,mobile
11108,"2024-07-02 20:35:02",2797,instagram,mobile
11109,"2025-03-31 04:42:24",4942,NULL,mobile
11110,"2025-03-14 10:02:56",1396,NULL,mobile
11111,"2025-05-10 07:12:55",2267,NULL,mobile
11112,"2024-10-22 15:43:19",882,google,mobile
11113,"2024-09-18 13:42:05",2636,NULL,mobile
11114,"2025-06-02 02:06:28",179,instagram,mobile
11115,"2024-10-13 16:22:55",2802,email,mobile
11116,"2025-01-12 19:12:00",4647,notification,mobile
11117,"2025-01-14 07:19:13",1980,NULL,mobile
11118,"2024-09-24 15:47:01",1190,google,mobile
11119,"2025-02-17 08:51:24",3691,NULL,mobile
11120,"2025-06-28 12:45:20",814,NULL,mobile
11121,"2025-03-05 17:29:49",4964,google,mobile
11122,"2025-06-05 16:26:19",4640,NULL,mobile
11123,"2024-12-22 07:55:42",1332,NULL,mobile
11124,"2025-06-05 09:45:30",741,google,mobile
11125,"2025-01-05 11:28:51",4552,notification,mobile
11126,"2024-08-18 18:47:14",2318,NULL,mobile
11127,"2025-03-16 16:26:58",3283,NULL,mobile
11128,"2024-07-03 06:33:09",1407,facebook,mobile
11129,"2025-03-03 04:51:05",1897,NULL,mobile
11130,"2025-01-20 13:33:14",774,instagram,tablet
11131,"2025-03-01 13:04:01",3869,NULL,mobile
11132,"2025-05-10 21:45:14",3098,NULL,mobile
11133,"2024-08-11 09:45:33",1136,NULL,mobile
11134,"2025-02-12 04:02:40",1977,NULL,desktop
11135,"2024-09-15 06:31:35",4728,NULL,desktop
11136,"2025-05-19 06:16:06",2775,facebook,mobile
11137,"2025-03-18 18:44:49",3653,NULL,mobile
11138,"2024-08-23 23:31:56",2678,google,mobile
11139,"2025-01-18 02:04:18",4470,NULL,desktop
11140,"2025-05-18 21:54:38",3922,notification,mobile
11141,"2025-01-27 04:20:59",552,NULL,mobile
11142,"2025-06-30 08:30:52",1949,google,mobile
11143,"2025-04-15 17:46:48",2303,NULL,tablet
11144,"2025-01-03 10:59:36",3749,NULL,mobile
11145,"2025-03-12 13:13:16",2664,NULL,desktop
11146,"2024-12-18 10:49:04",4451,NULL,desktop
11147,"2024-10-15 06:21:53",3458,NULL,mobile
11148,"2025-06-12 14:50:19",27,NULL,tablet
11149,"2025-06-01 20:38:26",4476,facebook,mobile
11150,"2025-02-15 23:05:56",3232,NULL,mobile
11151,"2024-10-06 07:41:31",4204,notification,mobile
11152,"2024-07-05 15:06:08",613,google,mobile
11153,"2024-12-31 00:52:20",3638,facebook,tablet
11154,"2025-01-15 09:03:51",2060,notification,mobile
11155,"2025-06-02 21:09:18",1299,email,tablet
11156,"2025-03-23 22:47:24",299,NULL,tablet
11157,"2024-07-19 03:33:18",2562,facebook,mobile
11158,"2024-11-17 11:54:19",513,NULL,tablet
11159,"2025-01-17 15:24:31",2625,NULL,mobile
11160,"2024-11-10 06:14:49",3027,google,tablet
11161,"2024-08-07 20:24:40",4964,NULL,mobile
11162,"2024-09-30 15:36:50",364,facebook,mobile
11163,"2024-10-30 08:33:52",1383,NULL,mobile
11164,"2025-05-08 22:27:05",1986,NULL,tablet
11165,"2024-08-26 08:05:21",3612,NULL,mobile
11166,"2024-11-05 17:49:04",3923,NULL,tablet
11167,"2024-09-12 19:07:45",3941,NULL,mobile
11168,"2024-12-06 07:38:16",1525,notification,mobile
11169,"2025-06-12 07:23:28",4589,NULL,mobile
11170,"2025-05-13 00:13:14",3858,google,desktop
11171,"2024-09-30 10:22:16",1566,email,tablet
11172,"2024-07-14 12:01:24",2301,email,tablet
11173,"2024-08-10 17:45:22",1683,NULL,mobile
11174,"2025-01-24 13:35:14",586,google,mobile
11175,"2025-02-12 09:17:03",86,notification,mobile
11176,"2024-10-13 09:03:04",839,email,mobile
11177,"2025-02-28 07:54:20",1808,notification,tablet
11178,"2024-10-08 13:11:01",1666,NULL,mobile
11179,"2024-08-18 11:31:17",998,notification,mobile
11180,"2024-10-20 07:31:50",769,NULL,tablet
11181,"2025-01-20 21:10:14",2277,instagram,mobile
11182,"2025-02-26 01:44:44",3532,google,mobile
11183,"2024-11-20 01:36:40",4073,NULL,mobile
11184,"2025-05-27 13:50:25",43,instagram,mobile
11185,"2025-04-13 20:17:49",248,facebook,desktop
11186,"2024-07-19 10:16:03",1398,notification,mobile
11187,"2024-08-29 00:48:52",2567,google,tablet
11188,"2025-05-17 14:06:47",1188,NULL,mobile
11189,"2024-10-23 03:02:37",3022,NULL,mobile
11190,"2025-05-24 09:02:08",581,NULL,tablet
11191,"2024-11-02 12:33:30",3890,NULL,mobile
11192,"2024-11-30 11:36:27",868,NULL,mobile
11193,"2024-07-09 01:25:03",4311,notification,tablet
11194,"2024-07-04 07:03:00",3790,google,mobile
11195,"2025-05-05 12:29:49",1907,NULL,mobile
11196,"2025-06-28 20:32:19",1373,google,mobile
11197,"2024-07-14 11:26:22",2374,email,mobile
11198,"2024-08-05 06:49:43",3227,NULL,mobile
11199,"2024-12-21 20:26:44",3050,NULL,mobile
11200,"2025-02-18 21:07:47",2403,instagram,mobile
11201,"2025-01-27 18:49:17",3822,NULL,mobile
11202,"2025-01-17 10:52:00",3924,NULL,tablet
11203,"2024-07-18 00:17:33",3354,NULL,mobile
11204,"2025-01-28 22:43:44",4106,NULL,mobile
11205,"2025-03-09 05:44:07",678,facebook,mobile
11206,"2025-03-26 12:06:15",1462,google,desktop
11207,"2024-12-22 20:35:55",718,NULL,mobile
11208,"2024-08-09 21:08:01",4922,google,mobile
11209,"2025-04-14 14:05:46",4756,notification,mobile
11210,"2025-04-11 21:00:56",4950,NULL,mobile
11211,"2024-11-19 12:48:26",432,NULL,desktop
11212,"2024-07-10 11:20:05",3724,NULL,mobile
11213,"2024-07-26 20:35:28",1556,google,mobile
11214,"2025-06-26 16:28:53",223,google,mobile
11215,"2024-07-14 11:26:11",4428,google,mobile
11216,"2024-08-19 21:45:32",3187,NULL,mobile
11217,"2024-11-10 08:55:39",1383,NULL,mobile
11218,"2025-02-28 10:54:21",3032,NULL,mobile
11219,"2025-03-27 15:20:20",1039,google,tablet
11220,"2025-01-30 16:11:19",785,NULL,mobile
11221,"2024-09-13 08:58:57",4444,NULL,mobile
11222,"2025-04-01 07:46:03",4308,notification,desktop
11223,"2025-03-19 09:55:53",345,NULL,mobile
11224,"2024-12-08 18:43:01",150,NULL,mobile
11225,"2024-10-04 15:49:08",246,NULL,mobile
11226,"2024-08-05 03:26:14",2091,notification,mobile
11227,"2025-06-15 13:57:41",4994,NULL,mobile
11228,"2025-02-02 22:48:26",555,NULL,mobile
11229,"2024-12-08 06:11:28",252,NULL,mobile
11230,"2024-12-25 16:42:52",3430,google,mobile
11231,"2025-02-11 16:10:38",3622,email,mobile
11232,"2024-09-21 17:10:03",2350,notification,tablet
11233,"2024-07-21 10:39:27",761,instagram,mobile
11234,"2025-04-11 22:28:42",1025,NULL,mobile
11235,"2024-09-04 07:55:56",409,notification,mobile
11236,"2025-02-01 03:35:15",412,NULL,mobile
11237,"2024-07-22 03:14:31",4445,NULL,mobile
11238,"2024-10-27 15:06:57",1770,google,mobile
11239,"2025-01-18 00:46:40",949,NULL,mobile
11240,"2025-02-06 23:57:06",1221,email,tablet
11241,"2025-05-23 09:35:34",4299,NULL,tablet
11242,"2025-04-15 20:04:27",2283,NULL,mobile
11243,"2025-04-21 16:12:50",1753,google,tablet
11244,"2025-02-17 03:56:13",4664,NULL,mobile
11245,"2025-06-12 19:53:18",3954,email,mobile
11246,"2024-10-09 00:35:18",4152,NULL,mobile
11247,"2025-04-26 21:58:00",3696,NULL,tablet
11248,"2025-04-20 11:56:38",1284,instagram,tablet
11249,"2025-05-07 17:43:49",1995,google,mobile
11250,"2024-08-05 19:21:50",1744,NULL,tablet
11251,"2024-09-13 18:14:16",3551,instagram,mobile
11252,"2024-10-01 14:11:41",780,instagram,tablet
11253,"2024-08-29 08:03:58",4965,NULL,mobile
11254,"2025-03-23 05:07:18",1349,NULL,mobile
11255,"2024-10-06 17:05:18",506,NULL,mobile
11256,"2024-12-29 19:16:25",1393,NULL,mobile
11257,"2025-06-26 15:26:09",38,google,mobile
11258,"2025-03-29 22:52:00",4393,google,tablet
11259,"2025-03-30 07:34:19",2712,NULL,mobile
11260,"2024-10-05 05:09:43",1040,NULL,tablet
11261,"2025-03-17 13:41:21",1009,facebook,tablet
11262,"2024-10-02 13:47:46",1476,notification,mobile
11263,"2024-09-11 05:22:53",116,facebook,mobile
11264,"2024-08-22 23:20:52",4393,notification,mobile
11265,"2024-08-12 20:49:17",3391,google,mobile
11266,"2025-06-24 00:00:58",3985,email,tablet
11267,"2025-01-20 01:46:55",1852,NULL,desktop
11268,"2025-01-07 00:50:53",255,NULL,desktop
11269,"2025-01-21 23:41:53",1894,facebook,mobile
11270,"2025-03-11 19:00:08",2305,email,tablet
11271,"2025-03-17 23:45:47",3373,NULL,desktop
11272,"2025-01-19 12:42:34",3411,NULL,mobile
11273,"2024-07-21 09:40:05",4263,NULL,tablet
11274,"2025-04-22 20:11:56",3356,NULL,mobile
11275,"2025-06-03 09:05:32",4543,NULL,desktop
11276,"2024-08-19 05:55:30",4331,facebook,desktop
11277,"2024-10-28 02:32:12",4004,email,mobile
11278,"2025-05-10 03:11:41",107,google,mobile
11279,"2024-12-19 00:12:46",641,google,mobile
11280,"2024-08-15 10:54:06",612,email,mobile
11281,"2024-08-07 10:32:29",4865,notification,mobile
11282,"2025-03-23 01:13:04",656,NULL,mobile
11283,"2024-10-24 22:40:37",954,notification,mobile
11284,"2024-10-14 13:19:27",3347,NULL,mobile
11285,"2024-11-28 22:25:19",3584,google,mobile
11286,"2025-01-30 17:52:08",3515,facebook,tablet
11287,"2024-10-06 04:14:59",1598,notification,mobile
11288,"2024-08-10 02:42:10",3950,instagram,mobile
11289,"2025-01-19 21:27:28",92,NULL,mobile
11290,"2024-10-09 18:57:22",2038,NULL,mobile
11291,"2025-01-17 22:57:52",792,facebook,mobile
11292,"2024-12-04 23:42:19",3583,NULL,mobile
11293,"2024-11-16 08:11:45",4374,facebook,tablet
11294,"2025-02-11 06:30:08",662,notification,desktop
11295,"2024-10-09 17:46:50",405,notification,mobile
11296,"2025-02-02 19:37:10",4804,NULL,desktop
11297,"2024-07-21 07:22:48",2210,email,mobile
11298,"2025-02-26 08:24:20",557,email,tablet
11299,"2024-08-20 05:57:00",348,NULL,mobile
11300,"2024-07-28 00:55:22",1061,NULL,tablet
11301,"2024-10-08 16:05:23",1223,notification,mobile
11302,"2025-05-21 05:46:41",3794,NULL,tablet
11303,"2024-12-26 16:38:22",106,email,desktop
11304,"2024-07-29 00:18:19",847,google,mobile
11305,"2025-02-10 23:04:47",1404,facebook,tablet
11306,"2024-10-31 17:10:04",1981,NULL,mobile
11307,"2025-01-11 19:34:22",4199,NULL,mobile
11308,"2025-05-26 04:47:22",1469,NULL,mobile
11309,"2024-07-31 12:44:45",2523,facebook,mobile
11310,"2025-01-30 04:32:44",2069,google,tablet
11311,"2024-08-17 20:53:25",398,facebook,mobile
11312,"2024-12-19 20:27:22",3169,google,mobile
11313,"2025-02-15 11:34:18",3936,notification,mobile
11314,"2025-02-19 20:16:13",1816,NULL,mobile
11315,"2025-01-20 06:28:48",4759,NULL,mobile
11316,"2024-11-21 13:18:58",2342,google,mobile
11317,"2025-02-20 21:57:12",4809,facebook,mobile
11318,"2025-01-09 21:32:55",4240,notification,mobile
11319,"2025-01-09 08:24:36",2441,instagram,mobile
11320,"2024-10-23 00:42:23",4859,facebook,mobile
11321,"2025-06-30 14:58:17",1436,NULL,mobile
11322,"2025-05-22 10:26:08",3174,NULL,mobile
11323,"2024-11-29 13:12:15",3698,NULL,tablet
11324,"2025-05-06 17:33:13",1460,instagram,mobile
11325,"2025-04-30 19:24:17",481,NULL,tablet
11326,"2025-02-20 19:19:20",3571,email,tablet
11327,"2025-05-29 16:05:12",3653,NULL,mobile
11328,"2024-08-16 13:00:00",3919,NULL,mobile
11329,"2024-10-11 09:02:18",3040,instagram,mobile
11330,"2025-06-21 07:22:44",1523,NULL,mobile
11331,"2025-04-03 05:50:23",3127,NULL,mobile
11332,"2024-11-27 01:22:22",4067,NULL,mobile
11333,"2024-10-21 09:31:55",1170,notification,tablet
11334,"2024-07-17 02:34:39",708,instagram,mobile
11335,"2025-06-11 16:59:00",801,NULL,mobile
11336,"2024-08-18 13:02:51",1122,facebook,desktop
11337,"2024-12-11 17:11:10",269,NULL,mobile
11338,"2025-03-03 03:38:43",2108,NULL,tablet
11339,"2024-12-18 22:19:22",1721,google,tablet
11340,"2024-11-05 17:50:42",3339,google,tablet
11341,"2024-12-14 11:53:17",3148,NULL,desktop
11342,"2025-04-21 23:05:13",1354,google,tablet
11343,"2024-09-04 20:53:15",3180,NULL,tablet
11344,"2024-11-14 16:59:33",85,google,mobile
11345,"2025-04-11 19:52:22",1473,NULL,mobile
11346,"2024-07-21 10:28:47",390,facebook,mobile
11347,"2024-09-30 19:17:39",4682,google,mobile
11348,"2025-03-15 20:32:14",1454,NULL,desktop
11349,"2025-02-28 05:54:55",1497,NULL,mobile
11350,"2025-03-23 05:07:19",4130,NULL,mobile
11351,"2025-03-22 12:03:22",3637,NULL,mobile
11352,"2025-01-20 04:35:36",3997,facebook,mobile
11353,"2024-11-27 13:52:48",572,google,mobile
11354,"2025-02-28 02:31:55",3849,NULL,tablet
11355,"2024-11-18 22:08:46",4534,notification,mobile
11356,"2024-12-10 20:42:38",691,NULL,mobile
11357,"2025-01-09 22:53:45",3678,NULL,mobile
11358,"2024-10-27 21:54:23",1721,email,desktop
11359,"2025-03-24 15:00:07",3367,NULL,mobile
11360,"2025-05-11 07:18:02",1466,NULL,mobile
11361,"2024-07-31 18:06:16",4213,email,mobile
11362,"2025-02-03 18:48:14",614,google,desktop
11363,"2024-12-23 19:51:59",3603,NULL,mobile
11364,"2024-12-16 17:20:40",1200,facebook,mobile
11365,"2025-06-13 00:59:39",1366,notification,tablet
11366,"2024-12-06 02:46:31",4442,notification,mobile
11367,"2024-09-21 03:49:19",3264,google,mobile
11368,"2024-09-11 23:51:10",3965,email,mobile
11369,"2025-02-24 00:04:29",4406,NULL,mobile
11370,"2025-01-27 05:10:32",1315,google,mobile
11371,"2024-10-16 16:55:09",2309,NULL,mobile
11372,"2025-03-11 05:14:02",4631,email,mobile
11373,"2025-02-28 09:41:08",615,instagram,mobile
11374,"2025-01-12 08:47:33",4137,google,mobile
11375,"2024-08-23 00:59:43",816,google,mobile
11376,"2024-10-25 23:26:11",2609,notification,desktop
11377,"2024-07-28 22:48:44",2371,google,mobile
11378,"2025-06-18 18:23:24",977,facebook,mobile
11379,"2024-10-12 09:37:17",1224,instagram,mobile
11380,"2025-03-03 10:32:48",2268,facebook,mobile
11381,"2025-02-07 03:09:06",1640,email,mobile
11382,"2025-04-05 14:58:49",1811,google,mobile
11383,"2025-04-19 01:49:23",701,instagram,mobile
11384,"2024-10-04 07:54:03",1318,NULL,mobile
11385,"2025-06-06 06:51:47",3369,NULL,mobile
11386,"2025-06-10 00:09:57",4303,instagram,desktop
11387,"2024-08-09 10:58:47",4631,google,mobile
11388,"2025-04-11 14:54:14",626,notification,tablet
11389,"2024-08-19 22:36:44",2451,NULL,mobile
11390,"2024-10-02 11:10:09",1376,instagram,desktop
11391,"2024-11-27 21:04:56",1381,instagram,mobile
11392,"2024-11-08 08:14:00",2341,email,desktop
11393,"2025-01-29 07:58:45",76,google,mobile
11394,"2025-04-07 04:29:31",1008,NULL,desktop
11395,"2024-12-28 23:45:13",3117,notification,mobile
11396,"2025-02-07 03:17:30",1599,facebook,mobile
11397,"2024-12-07 07:49:48",2445,google,mobile
11398,"2024-09-07 15:36:47",4508,instagram,mobile
11399,"2024-08-03 12:59:43",2251,facebook,desktop
11400,"2025-01-27 10:44:20",567,NULL,tablet
11401,"2024-08-03 12:15:15",4717,google,mobile
11402,"2025-06-30 21:42:20",2063,NULL,mobile
11403,"2024-09-19 12:54:21",2774,NULL,mobile
11404,"2024-10-22 11:47:51",1049,google,mobile
11405,"2025-05-02 01:49:53",3868,google,mobile
11406,"2025-05-09 18:20:35",1897,facebook,mobile
11407,"2025-02-04 22:07:55",1782,google,tablet
11408,"2025-05-26 22:11:06",1086,NULL,mobile
11409,"2024-10-19 05:21:15",3734,google,tablet
11410,"2025-04-03 06:37:27",2956,google,mobile
11411,"2025-06-27 18:38:22",571,NULL,mobile
11412,"2025-03-18 19:55:02",2699,NULL,mobile
11413,"2024-11-11 23:49:00",4685,instagram,tablet
11414,"2024-12-16 15:05:08",4896,google,mobile
11415,"2024-12-18 21:56:16",1396,NULL,mobile
11416,"2025-02-05 04:31:01",1151,NULL,mobile
11417,"2025-04-29 17:51:24",1207,google,mobile
11418,"2025-06-09 03:48:32",3664,NULL,mobile
11419,"2025-01-20 16:45:10",2106,NULL,mobile
11420,"2025-01-30 12:35:59",3600,NULL,mobile
11421,"2025-04-21 07:21:17",1990,NULL,mobile
11422,"2024-08-04 18:13:42",1679,facebook,mobile
11423,"2025-05-14 07:23:49",3979,NULL,mobile
11424,"2025-04-23 14:32:35",1157,google,mobile
11425,"2025-06-16 08:54:09",4874,instagram,desktop
11426,"2024-12-01 13:58:55",3306,email,mobile
11427,"2024-11-12 04:08:31",1181,instagram,mobile
11428,"2025-04-19 07:05:58",4113,facebook,mobile
11429,"2025-04-10 01:03:52",3225,facebook,mobile
11430,"2024-11-19 01:02:08",1722,google,mobile
11431,"2025-01-22 11:42:19",4960,NULL,mobile
11432,"2025-03-22 02:16:24",2500,NULL,desktop
11433,"2025-03-07 04:36:35",745,google,mobile
11434,"2025-03-24 00:34:03",4645,NULL,mobile
11435,"2024-09-11 07:12:12",2211,facebook,mobile
11436,"2025-04-25 01:49:11",2975,NULL,desktop
11437,"2024-08-03 07:26:46",827,NULL,mobile
11438,"2024-08-05 13:25:41",1905,facebook,mobile
11439,"2024-10-22 11:22:38",628,instagram,mobile
11440,"2024-10-27 02:32:10",4578,google,mobile
11441,"2024-08-08 17:24:22",1171,email,tablet
11442,"2024-08-16 00:08:20",303,NULL,mobile
11443,"2025-05-28 14:22:22",2891,email,mobile
11444,"2025-05-17 20:59:31",3013,email,mobile
11445,"2024-12-06 02:10:17",1526,NULL,mobile
11446,"2025-06-08 10:49:18",3563,NULL,mobile
11447,"2024-07-22 10:59:55",4608,NULL,mobile
11448,"2025-06-15 19:11:54",140,google,tablet
11449,"2024-10-01 02:23:19",2350,facebook,mobile
11450,"2024-07-12 18:25:57",2743,NULL,mobile
11451,"2025-02-12 11:27:44",3540,NULL,mobile
11452,"2025-01-08 06:43:11",869,NULL,tablet
11453,"2024-11-07 11:27:09",150,facebook,mobile
11454,"2025-04-08 17:28:07",3736,notification,mobile
11455,"2025-01-09 21:18:45",146,google,mobile
11456,"2024-07-27 11:00:03",1683,email,desktop
11457,"2025-05-02 16:44:34",855,notification,mobile
11458,"2025-04-21 04:58:47",531,facebook,mobile
11459,"2025-03-17 15:03:55",1432,NULL,tablet
11460,"2025-06-17 10:53:18",4393,NULL,mobile
11461,"2024-07-18 22:00:25",3250,notification,mobile
11462,"2025-04-17 17:26:12",1222,NULL,mobile
11463,"2025-05-23 22:08:29",4309,google,desktop
11464,"2025-05-30 13:07:16",3594,NULL,mobile
11465,"2025-02-17 12:39:51",1012,facebook,tablet
11466,"2025-04-22 23:04:59",973,notification,desktop
11467,"2024-07-20 09:59:18",2562,email,mobile
11468,"2025-05-19 02:44:48",713,NULL,mobile
11469,"2024-11-20 06:25:25",1853,NULL,mobile
11470,"2024-08-30 13:10:58",4080,google,mobile
11471,"2024-08-08 15:51:01",671,google,mobile
11472,"2025-03-20 15:47:24",3091,notification,mobile
11473,"2025-01-25 13:06:33",2199,NULL,mobile
11474,"2025-03-24 08:31:16",3294,NULL,tablet
11475,"2024-12-28 08:23:41",3695,NULL,mobile
11476,"2024-07-16 20:03:19",1664,google,mobile
11477,"2024-10-07 04:07:11",2899,NULL,tablet
11478,"2024-09-29 19:42:32",360,NULL,desktop
11479,"2025-03-26 21:37:23",1599,NULL,desktop
11480,"2024-07-20 05:06:42",3209,notification,mobile
11481,"2024-11-20 23:03:20",1864,notification,tablet
11482,"2024-08-25 09:45:58",4264,google,mobile
11483,"2024-07-25 23:26:06",1979,NULL,mobile
11484,"2025-06-02 17:14:40",1459,facebook,tablet
11485,"2024-07-31 06:56:38",4407,google,mobile
11486,"2025-01-19 08:03:23",2115,NULL,mobile
11487,"2025-05-06 02:29:55",2836,facebook,mobile
11488,"2024-11-13 00:42:57",4556,NULL,mobile
11489,"2024-11-14 02:00:29",1569,NULL,tablet
11490,"2025-03-17 11:25:16",4150,google,desktop
11491,"2025-03-01 15:42:06",2970,instagram,mobile
11492,"2024-11-19 00:21:33",2948,NULL,desktop
11493,"2024-11-12 02:23:40",3243,NULL,mobile
11494,"2025-04-18 22:04:49",3171,facebook,mobile
11495,"2025-02-24 02:36:38",948,NULL,tablet
11496,"2024-11-02 03:35:45",2579,email,mobile
11497,"2024-11-20 23:34:09",1644,NULL,mobile
11498,"2024-12-01 07:25:01",3286,google,mobile
11499,"2025-05-08 15:55:40",4385,NULL,mobile
11500,"2024-10-30 18:43:29",1890,email,mobile
11501,"2024-12-05 03:49:51",715,facebook,mobile
11502,"2024-12-16 23:45:18",1377,facebook,tablet
11503,"2025-01-13 23:36:38",3492,NULL,mobile
11504,"2024-09-17 18:18:39",3018,NULL,mobile
11505,"2024-12-11 22:42:03",1244,notification,mobile
11506,"2025-03-27 00:00:43",1852,facebook,mobile
11507,"2025-01-06 16:47:46",4323,notification,mobile
11508,"2024-08-16 05:20:53",2281,email,mobile
11509,"2024-12-26 04:37:26",2889,NULL,mobile
11510,"2024-07-17 10:52:38",1802,NULL,mobile
11511,"2024-11-03 09:54:53",2928,NULL,tablet
11512,"2024-10-25 07:50:40",2578,google,mobile
11513,"2025-02-26 21:04:12",3744,NULL,tablet
11514,"2024-08-08 02:09:44",1527,NULL,mobile
11515,"2025-03-25 05:42:25",3255,google,mobile
11516,"2025-06-07 01:25:27",3182,email,mobile
