order_id,food_item_id,created_at,is_primary_item,price,quantity
8953,3363,"2024-07-25 07:16:03",No,211,1
8953,1088,"2024-07-25 07:16:03",No,244,1
8954,4273,"2025-03-23 12:06:38",No,242,1
8954,2398,"2025-03-23 12:06:38",No,257,1
8954,219,"2025-03-23 12:06:38",Yes,130,1
8954,4491,"2025-03-23 12:06:38",No,220,1
8954,3061,"2025-03-23 12:06:38",No,210,1
8955,493,"2024-07-29 13:38:23",No,320,1
8955,915,"2024-07-29 13:38:23",Yes,224,1
8955,4816,"2024-07-29 13:38:23",No,189,1
8955,3550,"2024-07-29 13:38:23",No,231,1
8955,493,"2024-07-29 13:38:23",No,320,1
8956,950,"2025-02-25 03:27:05",No,117,1
8956,283,"2025-02-25 03:27:05",No,143,1
8956,2583,"2025-02-25 03:27:05",Yes,305,1
8956,1449,"2025-02-25 03:27:05",No,211,1
8957,4283,"2025-03-03 04:11:49",Yes,194,1
8957,258,"2025-03-03 04:11:49",No,324,1
8958,1093,"2024-10-31 01:16:12",Yes,226,1
8958,3595,"2024-10-31 01:16:12",No,264,1
8958,1152,"2024-10-31 01:16:12",No,189,1
8958,3647,"2024-10-31 01:16:12",No,199,1
8958,3332,"2024-10-31 01:16:12",No,241,1
8959,1979,"2024-08-18 10:44:54",No,241,1
8959,939,"2024-08-18 10:44:54",No,250,1
8959,3031,"2024-08-18 10:44:54",Yes,193,1
8960,3247,"2025-06-13 19:32:57",Yes,141,1
8960,3247,"2025-06-13 19:32:57",No,141,1
8960,4229,"2025-06-13 19:32:57",No,203,1
8961,2094,"2024-08-25 12:31:12",Yes,330,1
8961,2686,"2024-08-25 12:31:12",No,186,1
8961,1892,"2024-08-25 12:31:12",No,288,1
8961,4461,"2024-08-25 12:31:12",No,253,1
8961,4461,"2024-08-25 12:31:12",No,253,1
8962,423,"2024-10-31 03:01:14",Yes,200,1
8963,2394,"2024-08-07 18:15:59",Yes,319,1
8964,3391,"2025-04-09 18:01:42",No,152,1
8964,1582,"2025-04-09 18:01:42",No,266,1
8964,2213,"2025-04-09 18:01:42",Yes,263,1
8965,3297,"2025-04-07 00:00:47",Yes,258,1
8965,4934,"2025-04-07 00:00:47",No,161,1
8965,3300,"2025-04-07 00:00:47",No,229,1
8965,1452,"2025-04-07 00:00:47",No,200,1
8965,1220,"2025-04-07 00:00:47",No,175,1
8966,3283,"2025-05-22 08:03:56",No,291,1
8966,350,"2025-05-22 08:03:56",No,180,1
8966,1123,"2025-05-22 08:03:56",Yes,177,1
8967,4270,"2024-10-16 12:13:42",Yes,253,1
8967,3629,"2024-10-16 12:13:42",No,284,1
8967,3872,"2024-10-16 12:13:42",No,172,1
8967,4238,"2024-10-16 12:13:42",No,234,1
8968,1167,"2024-07-16 19:33:56",No,236,1
8968,2178,"2024-07-16 19:33:56",Yes,159,1
8968,1525,"2024-07-16 19:33:56",No,252,1
8968,2243,"2024-07-16 19:33:56",No,331,1
8969,4896,"2025-06-01 13:38:47",No,238,1
8969,3343,"2025-06-01 13:38:47",No,168,1
8969,807,"2025-06-01 13:38:47",Yes,294,1
8969,3343,"2025-06-01 13:38:47",No,168,1
8970,54,"2024-11-08 03:40:00",Yes,120,1
8971,2880,"2024-07-30 07:27:23",Yes,252,1
8971,3130,"2024-07-30 07:27:23",No,312,1
8972,938,"2024-07-17 22:21:17",Yes,276,1
8972,412,"2024-07-17 22:21:17",No,235,1
8972,3818,"2024-07-17 22:21:17",No,290,1
8972,575,"2024-07-17 22:21:17",No,185,1
8972,938,"2024-07-17 22:21:17",No,276,1
8973,1948,"2024-07-31 07:18:38",No,290,1
8973,2974,"2024-07-31 07:18:38",Yes,308,1
8974,458,"2024-12-06 22:41:38",Yes,207,1
8975,1315,"2024-08-14 12:46:49",Yes,290,1
8975,1315,"2024-08-14 12:46:49",No,290,1
8976,3954,"2024-12-27 22:25:06",Yes,174,1
8976,2568,"2024-12-27 22:25:06",No,307,1
8976,3060,"2024-12-27 22:25:06",No,260,1
8977,743,"2025-05-10 05:02:23",Yes,285,1
8977,3113,"2025-05-10 05:02:23",No,146,1
8978,2482,"2025-03-13 08:20:41",Yes,247,1
8979,108,"2025-06-12 04:16:34",No,141,1
8979,3449,"2025-06-12 04:16:34",No,152,1
8979,3449,"2025-06-12 04:16:34",No,152,1
8979,801,"2025-06-12 04:16:34",Yes,208,1
8980,2132,"2024-09-28 04:35:55",Yes,251,1
8980,1880,"2024-09-28 04:35:55",No,226,1
8980,1880,"2024-09-28 04:35:55",No,226,1
8980,4538,"2024-09-28 04:35:55",No,308,1
8980,4722,"2024-09-28 04:35:55",No,222,1
8981,566,"2025-01-04 12:33:28",No,222,1
8981,1469,"2025-01-04 12:33:28",No,274,1
8981,1469,"2025-01-04 12:33:28",Yes,274,1
8982,2342,"2025-04-07 01:54:24",Yes,237,1
8982,1357,"2025-04-07 01:54:24",No,286,1
8982,1980,"2025-04-07 01:54:24",No,215,1
8983,1608,"2025-01-19 17:13:17",Yes,169,1
8983,2731,"2025-01-19 17:13:17",No,238,1
8984,2637,"2025-01-30 21:02:21",No,291,1
8984,4326,"2025-01-30 21:02:21",Yes,192,1
8984,3697,"2025-01-30 21:02:21",No,176,1
8985,2946,"2024-08-16 11:00:57",No,233,1
8985,2794,"2024-08-16 11:00:57",No,205,1
8985,73,"2024-08-16 11:00:57",Yes,171,1
8985,2662,"2024-08-16 11:00:57",No,293,1
8986,4752,"2025-04-27 06:30:18",Yes,316,1
8986,369,"2025-04-27 06:30:18",No,193,1
8986,231,"2025-04-27 06:30:18",No,183,1
8986,2583,"2025-04-27 06:30:18",No,305,1
8987,3879,"2025-06-05 03:57:37",No,127,1
8987,1603,"2025-06-05 03:57:37",Yes,223,1
8987,4036,"2025-06-05 03:57:37",No,267,1
8988,3232,"2024-07-20 00:21:55",No,283,1
8988,3785,"2024-07-20 00:21:55",No,320,1
8988,1946,"2024-07-20 00:21:55",No,211,1
8988,3091,"2024-07-20 00:21:55",Yes,289,1
8989,550,"2025-05-19 07:13:13",Yes,181,1
8990,2097,"2024-08-10 02:44:33",No,211,1
8990,1388,"2024-08-10 02:44:33",Yes,247,1
8990,2134,"2024-08-10 02:44:33",No,255,1
8990,1388,"2024-08-10 02:44:33",No,247,1
8991,4537,"2025-06-20 20:49:03",No,286,1
8991,200,"2025-06-20 20:49:03",Yes,247,1
8991,4537,"2025-06-20 20:49:03",No,286,1
8992,469,"2025-01-04 09:19:15",No,270,1
8992,1745,"2025-01-04 09:19:15",Yes,266,1
8992,543,"2025-01-04 09:19:15",No,208,1
8993,4106,"2025-05-13 20:27:51",No,213,1
8993,3408,"2025-05-13 20:27:51",No,202,1
8993,1232,"2025-05-13 20:27:51",Yes,151,1
8993,1834,"2025-05-13 20:27:51",No,138,1
8993,1834,"2025-05-13 20:27:51",No,138,1
8994,4684,"2024-08-13 11:52:55",Yes,246,1
8994,472,"2024-08-13 11:52:55",No,286,1
8995,1168,"2024-07-17 21:53:17",Yes,262,1
8996,1183,"2025-04-12 23:45:10",Yes,195,1
8996,4805,"2025-04-12 23:45:10",No,330,1
8996,1861,"2025-04-12 23:45:10",No,190,1
8997,4025,"2025-01-06 09:06:28",No,218,1
8997,4868,"2025-01-06 09:06:28",No,181,1
8997,4754,"2025-01-06 09:06:28",No,255,1
8997,1950,"2025-01-06 09:06:28",Yes,244,1
8997,2779,"2025-01-06 09:06:28",No,275,1
8998,4682,"2025-02-24 03:35:38",Yes,232,1
8998,2965,"2025-02-24 03:35:38",No,191,1
8998,2206,"2025-02-24 03:35:38",No,188,1
8998,3566,"2025-02-24 03:35:38",No,215,1
8999,2187,"2025-06-10 15:15:04",Yes,310,1
9000,2109,"2025-02-20 23:12:41",No,256,1
9000,3828,"2025-02-20 23:12:41",No,269,1
9000,561,"2025-02-20 23:12:41",Yes,321,1
9001,2442,"2024-11-08 12:00:34",Yes,216,1
9002,4808,"2024-12-07 23:53:12",Yes,258,1
9002,280,"2024-12-07 23:53:12",No,216,1
9002,708,"2024-12-07 23:53:12",No,274,1
9002,280,"2024-12-07 23:53:12",No,216,1
9002,1615,"2024-12-07 23:53:12",No,187,1
9003,242,"2024-12-11 22:46:04",No,220,1
9003,4515,"2024-12-11 22:46:04",No,265,1
9003,1814,"2024-12-11 22:46:04",Yes,185,1
9004,351,"2024-08-15 03:23:44",Yes,285,1
9004,58,"2024-08-15 03:23:44",No,255,1
9004,686,"2024-08-15 03:23:44",No,131,1
9005,2764,"2025-05-17 13:02:34",Yes,132,1
9005,3918,"2025-05-17 13:02:34",No,254,1
9005,4637,"2025-05-17 13:02:34",No,201,1
9006,4427,"2025-01-05 23:03:59",No,185,1
9006,1604,"2025-01-05 23:03:59",Yes,269,1
9007,2354,"2024-11-27 22:51:56",No,210,1
9007,256,"2024-11-27 22:51:56",No,231,1
9007,4245,"2024-11-27 22:51:56",Yes,171,1
9007,1556,"2024-11-27 22:51:56",No,199,1
9008,180,"2025-02-13 10:12:57",Yes,229,1
9008,4373,"2025-02-13 10:12:57",No,172,1
9008,2348,"2025-02-13 10:12:57",No,201,1
9009,371,"2025-03-29 23:39:33",Yes,162,1
9010,4621,"2025-03-12 21:02:03",Yes,230,1
9010,1222,"2025-03-12 21:02:03",No,169,1
9011,1690,"2025-06-25 22:14:28",No,294,1
9011,4898,"2025-06-25 22:14:28",No,252,1
9011,4590,"2025-06-25 22:14:28",Yes,215,1
9011,195,"2025-06-25 22:14:28",No,137,1
9011,1559,"2025-06-25 22:14:28",No,203,1
9012,1942,"2024-07-27 05:02:40",Yes,222,1
9012,3087,"2024-07-27 05:02:40",No,224,1
9012,4211,"2024-07-27 05:02:40",No,184,1
9012,2695,"2024-07-27 05:02:40",No,276,1
9013,2156,"2025-03-21 16:13:02",Yes,295,1
9013,4358,"2025-03-21 16:13:02",No,267,1
9013,3476,"2025-03-21 16:13:02",No,283,1
9014,1234,"2024-11-24 23:21:04",No,302,1
9014,4391,"2024-11-24 23:21:04",No,242,1
9014,1234,"2024-11-24 23:21:04",No,302,1
9014,2475,"2024-11-24 23:21:04",Yes,280,1
9015,390,"2024-09-20 03:13:59",Yes,288,1
9015,635,"2024-09-20 03:13:59",No,254,1
9016,3192,"2024-07-06 06:22:56",Yes,174,1
9016,2101,"2024-07-06 06:22:56",No,263,1
9016,1154,"2024-07-06 06:22:56",No,243,1
9016,2420,"2024-07-06 06:22:56",No,206,1
9017,321,"2025-05-21 08:00:46",No,246,1
9017,2010,"2025-05-21 08:00:46",No,245,1
9017,2311,"2025-05-21 08:00:46",Yes,140,1
9018,3582,"2024-09-27 20:35:33",Yes,223,1
9018,2912,"2024-09-27 20:35:33",No,192,1
9018,965,"2024-09-27 20:35:33",No,249,1
9019,2557,"2025-04-28 15:35:03",Yes,222,1
9019,355,"2025-04-28 15:35:03",No,164,1
9019,4246,"2025-04-28 15:35:03",No,284,1
9020,678,"2025-02-15 10:01:52",Yes,311,1
9020,2244,"2025-02-15 10:01:52",No,182,1
9021,743,"2025-05-04 16:51:47",No,285,1
9021,137,"2025-05-04 16:51:47",No,277,1
9021,137,"2025-05-04 16:51:47",No,277,1
9021,3864,"2025-05-04 16:51:47",Yes,216,1
9021,4385,"2025-05-04 16:51:47",No,163,1
9022,2622,"2025-01-10 18:08:43",Yes,266,1
9023,2719,"2024-08-30 19:42:36",Yes,135,1
9023,859,"2024-08-30 19:42:36",No,219,1
9023,4311,"2024-08-30 19:42:36",No,213,1
9023,4080,"2024-08-30 19:42:36",No,283,1
9024,1666,"2025-05-20 12:44:56",No,188,1
9024,3059,"2025-05-20 12:44:56",No,289,1
9024,1126,"2025-05-20 12:44:56",No,264,1
9024,2769,"2025-05-20 12:44:56",Yes,199,1
9024,3822,"2025-05-20 12:44:56",No,297,1
9025,4974,"2024-09-27 05:07:53",Yes,167,1
9026,4827,"2024-12-30 11:34:13",Yes,200,1
9027,4856,"2025-05-03 06:50:55",Yes,226,1
9028,1740,"2024-10-02 18:41:02",Yes,168,1
9028,2066,"2024-10-02 18:41:02",No,288,1
9028,56,"2024-10-02 18:41:02",No,183,1
9028,2057,"2024-10-02 18:41:02",No,221,1
9029,2130,"2024-11-24 11:44:27",Yes,272,1
9030,646,"2025-05-26 04:12:30",No,191,1
9030,38,"2025-05-26 04:12:30",Yes,169,1
9030,1666,"2025-05-26 04:12:30",No,188,1
9031,4803,"2024-10-15 11:45:39",Yes,208,1
9031,546,"2024-10-15 11:45:39",No,128,1
9031,503,"2024-10-15 11:45:39",No,135,1
9032,2831,"2024-07-31 14:21:43",Yes,184,1
9032,3862,"2024-07-31 14:21:43",No,228,1
9032,1562,"2024-07-31 14:21:43",No,181,1
9032,2326,"2024-07-31 14:21:43",No,142,1
9033,4488,"2025-05-09 02:54:24",No,298,1
9033,345,"2025-05-09 02:54:24",No,260,1
9033,1273,"2025-05-09 02:54:24",Yes,284,1
9033,3561,"2025-05-09 02:54:24",No,230,1
9034,3331,"2025-05-24 05:43:12",No,146,1
9034,4383,"2025-05-24 05:43:12",Yes,306,1
9034,3331,"2025-05-24 05:43:12",No,146,1
9034,4206,"2025-05-24 05:43:12",No,244,1
9034,2373,"2025-05-24 05:43:12",No,239,1
9035,4853,"2025-06-21 06:48:48",No,225,1
9035,2471,"2025-06-21 06:48:48",No,156,1
9035,3590,"2025-06-21 06:48:48",No,241,1
9035,2471,"2025-06-21 06:48:48",Yes,156,1
9035,4853,"2025-06-21 06:48:48",No,225,1
9036,4269,"2024-11-24 12:11:50",Yes,128,1
9036,2044,"2024-11-24 12:11:50",No,232,1
9037,3877,"2024-12-05 07:48:02",Yes,250,1
9037,3797,"2024-12-05 07:48:02",No,192,1
9038,1513,"2024-07-07 10:29:44",Yes,170,1
9038,4523,"2024-07-07 10:29:44",No,175,1
9039,4592,"2025-06-11 11:40:01",No,150,1
9039,2553,"2025-06-11 11:40:01",No,197,1
9039,4194,"2025-06-11 11:40:01",Yes,286,1
9039,1847,"2025-06-11 11:40:01",No,253,1
9040,3393,"2025-01-18 20:55:38",No,323,1
9040,1280,"2025-01-18 20:55:38",Yes,195,1
9041,145,"2025-01-07 05:16:11",Yes,144,1
9041,2267,"2025-01-07 05:16:11",No,302,1
9042,3234,"2024-12-25 03:22:53",Yes,182,1
9042,2925,"2024-12-25 03:22:53",No,193,1
9043,4287,"2025-04-07 16:42:00",No,220,1
9043,76,"2025-04-07 16:42:00",Yes,322,1
9043,1100,"2025-04-07 16:42:00",No,238,1
9043,4272,"2025-04-07 16:42:00",No,115,1
9044,1639,"2024-07-04 21:30:36",No,155,1
9044,3751,"2024-07-04 21:30:36",Yes,216,1
9044,2971,"2024-07-04 21:30:36",No,291,1
9045,3285,"2025-05-21 15:40:31",Yes,296,1
9046,2524,"2024-12-27 23:01:16",Yes,213,1
9046,1226,"2024-12-27 23:01:16",No,263,1
9046,1698,"2024-12-27 23:01:16",No,133,1
9047,2973,"2024-10-03 09:55:23",Yes,149,1
9047,4218,"2024-10-03 09:55:23",No,170,1
9048,2112,"2025-05-14 07:29:32",No,223,1
9048,2290,"2025-05-14 07:29:32",Yes,184,1
9048,3377,"2025-05-14 07:29:32",No,287,1
9049,286,"2025-05-14 05:22:33",No,296,1
9049,522,"2025-05-14 05:22:33",No,241,1
9049,1242,"2025-05-14 05:22:33",Yes,297,1
9049,4648,"2025-05-14 05:22:33",No,229,1
9049,3094,"2025-05-14 05:22:33",No,326,1
9050,1356,"2024-12-21 13:53:05",No,147,1
9050,1946,"2024-12-21 13:53:05",No,211,1
9050,2957,"2024-12-21 13:53:05",No,280,1
9050,3091,"2024-12-21 13:53:05",Yes,289,1
9050,3069,"2024-12-21 13:53:05",No,200,1
9051,623,"2025-04-29 09:16:14",No,240,1
9051,4432,"2025-04-29 09:16:14",No,151,1
9051,623,"2025-04-29 09:16:14",Yes,240,1
9051,404,"2025-04-29 09:16:14",No,162,1
9052,4859,"2024-11-12 08:21:57",Yes,203,1
9052,4954,"2024-11-12 08:21:57",No,144,1
9052,2054,"2024-11-12 08:21:57",No,305,1
9052,4859,"2024-11-12 08:21:57",No,203,1
9052,1130,"2024-11-12 08:21:57",No,132,1
9053,416,"2025-01-02 15:59:33",Yes,320,1
9054,4735,"2025-01-15 23:52:17",No,244,1
9054,950,"2025-01-15 23:52:17",Yes,117,1
9055,4419,"2025-05-22 09:42:37",Yes,249,1
9056,4956,"2025-02-02 03:54:09",Yes,262,1
9056,4965,"2025-02-02 03:54:09",No,256,1
9056,4819,"2025-02-02 03:54:09",No,142,1
9056,3468,"2025-02-02 03:54:09",No,257,1
9056,4819,"2025-02-02 03:54:09",No,142,1
9057,2858,"2024-09-14 05:10:35",No,293,1
9057,1824,"2024-09-14 05:10:35",No,202,1
9057,1558,"2024-09-14 05:10:35",No,196,1
9057,738,"2024-09-14 05:10:35",Yes,299,1
9057,2406,"2024-09-14 05:10:35",No,302,1
9058,4595,"2024-12-08 14:29:54",Yes,151,1
9058,4397,"2024-12-08 14:29:54",No,186,1
9059,396,"2024-09-04 01:00:26",Yes,201,1
9059,3102,"2024-09-04 01:00:26",No,324,1
9060,689,"2024-12-24 19:53:12",Yes,282,1
9060,2007,"2024-12-24 19:53:12",No,211,1
9061,3961,"2025-02-13 20:26:55",Yes,101,1
9061,3961,"2025-02-13 20:26:55",No,101,1
9061,1355,"2025-02-13 20:26:55",No,278,1
9062,1736,"2025-05-23 15:19:01",No,217,1
9062,4724,"2025-05-23 15:19:01",No,231,1
9062,2532,"2025-05-23 15:19:01",Yes,161,1
9062,4724,"2025-05-23 15:19:01",No,231,1
9063,4277,"2024-09-11 22:31:52",Yes,157,1
9064,4286,"2024-12-14 10:42:57",Yes,186,1
9064,2606,"2024-12-14 10:42:57",No,157,1
9064,4666,"2024-12-14 10:42:57",No,192,1
9065,3561,"2024-09-20 05:31:42",No,230,1
9065,1273,"2024-09-20 05:31:42",Yes,284,1
9065,2337,"2024-09-20 05:31:42",No,208,1
9066,2379,"2024-12-28 22:34:23",No,137,1
9066,3784,"2024-12-28 22:34:23",No,246,1
9066,3178,"2024-12-28 22:34:23",Yes,274,1
9067,3099,"2024-11-09 17:41:56",Yes,268,1
9068,1121,"2024-08-07 02:46:22",Yes,245,1
9069,507,"2024-10-10 15:14:05",Yes,261,1
9069,1879,"2024-10-10 15:14:05",No,208,1
9069,2328,"2024-10-10 15:14:05",No,153,1
9069,3769,"2024-10-10 15:14:05",No,308,1
9069,1096,"2024-10-10 15:14:05",No,185,1
9070,1003,"2025-06-06 06:13:37",No,156,1
9070,1593,"2025-06-06 06:13:37",Yes,293,1
9071,2799,"2024-11-12 00:26:52",Yes,144,1
9072,4530,"2024-12-15 18:39:20",Yes,199,1
9073,3861,"2025-03-28 10:42:03",Yes,227,1
9073,1662,"2025-03-28 10:42:03",No,232,1
9073,733,"2025-03-28 10:42:03",No,199,1
9073,3675,"2025-03-28 10:42:03",No,247,1
9073,4571,"2025-03-28 10:42:03",No,149,1
9074,4343,"2024-12-23 15:15:16",No,146,1
9074,2901,"2024-12-23 15:15:16",No,200,1
9074,4324,"2024-12-23 15:15:16",No,321,1
9074,1691,"2024-12-23 15:15:16",Yes,128,1
9074,4389,"2024-12-23 15:15:16",No,280,1
9075,4552,"2024-07-23 22:55:45",Yes,232,1
9075,3126,"2024-07-23 22:55:45",No,227,1
9075,4104,"2024-07-23 22:55:45",No,326,1
9075,3126,"2024-07-23 22:55:45",No,227,1
9075,1976,"2024-07-23 22:55:45",No,145,1
9076,4976,"2024-08-15 13:25:03",Yes,208,1
9076,4976,"2024-08-15 13:25:03",No,208,1
9077,1693,"2024-07-20 10:50:16",No,183,1
9077,2497,"2024-07-20 10:50:16",No,165,1
9077,3303,"2024-07-20 10:50:16",Yes,276,1
9077,2497,"2024-07-20 10:50:16",No,165,1
9078,4540,"2024-10-09 01:53:16",Yes,314,1
9078,453,"2024-10-09 01:53:16",No,237,1
9078,1928,"2024-10-09 01:53:16",No,219,1
9078,453,"2024-10-09 01:53:16",No,237,1
9079,3656,"2025-05-05 14:01:07",No,237,1
9079,4786,"2025-05-05 14:01:07",Yes,334,1
9079,4786,"2025-05-05 14:01:07",No,334,1
9080,2113,"2024-09-24 19:54:38",No,314,1
9080,612,"2024-09-24 19:54:38",No,243,1
9080,296,"2024-09-24 19:54:38",No,124,1
9080,1146,"2024-09-24 19:54:38",Yes,171,1
9080,3097,"2024-09-24 19:54:38",No,242,1
9081,696,"2025-05-24 06:52:22",Yes,211,1
9081,2004,"2025-05-24 06:52:22",No,159,1
9082,678,"2024-10-05 22:04:23",Yes,311,1
9082,2346,"2024-10-05 22:04:23",No,213,1
9082,1394,"2024-10-05 22:04:23",No,139,1
9083,2819,"2024-11-21 09:18:15",No,188,1
9083,996,"2024-11-21 09:18:15",No,231,1
9083,340,"2024-11-21 09:18:15",No,202,1
9083,470,"2024-11-21 09:18:15",Yes,272,1
9083,470,"2024-11-21 09:18:15",No,272,1
9084,3104,"2024-08-26 15:44:04",Yes,156,1
9084,895,"2024-08-26 15:44:04",No,213,1
9085,2696,"2025-05-30 20:54:53",Yes,185,1
9085,4257,"2025-05-30 20:54:53",No,291,1
9085,872,"2025-05-30 20:54:53",No,319,1
9085,4428,"2025-05-30 20:54:53",No,260,1
9086,3580,"2024-12-08 07:13:53",Yes,247,1
9087,2891,"2024-08-21 02:46:19",No,218,1
9087,1596,"2024-08-21 02:46:19",No,188,1
9087,3611,"2024-08-21 02:46:19",Yes,200,1
9088,2087,"2025-01-05 05:31:17",Yes,221,1
9089,1876,"2024-09-15 14:15:52",Yes,160,1
9090,2967,"2024-07-10 14:46:10",Yes,129,1
9090,988,"2024-07-10 14:46:10",No,156,1
9090,1756,"2024-07-10 14:46:10",No,230,1
9091,4619,"2024-11-15 16:35:23",Yes,260,1
9091,414,"2024-11-15 16:35:23",No,230,1
9092,1587,"2025-02-09 01:18:58",Yes,221,1
9092,3223,"2025-02-09 01:18:58",No,249,1
9093,4629,"2024-09-21 02:42:26",No,220,1
9093,1856,"2024-09-21 02:42:26",Yes,309,1
9094,1270,"2025-04-06 15:44:35",Yes,229,1
9094,2790,"2025-04-06 15:44:35",No,242,1
9094,1270,"2025-04-06 15:44:35",No,229,1
9094,4982,"2025-04-06 15:44:35",No,286,1
9095,842,"2024-12-21 14:41:30",Yes,251,1
9095,1049,"2024-12-21 14:41:30",No,145,1
9095,3517,"2024-12-21 14:41:30",No,298,1
9095,1337,"2024-12-21 14:41:30",No,194,1
9096,2607,"2024-11-08 07:21:23",Yes,188,1
9096,1570,"2024-11-08 07:21:23",No,283,1
9097,239,"2025-02-27 16:04:32",No,291,1
9097,149,"2025-02-27 16:04:32",No,269,1
9097,308,"2025-02-27 16:04:32",Yes,230,1
9098,4100,"2024-07-17 15:42:58",Yes,190,1
9098,2096,"2024-07-17 15:42:58",No,110,1
9098,4100,"2024-07-17 15:42:58",No,190,1
9098,312,"2024-07-17 15:42:58",No,263,1
9098,892,"2024-07-17 15:42:58",No,281,1
9099,2560,"2025-02-07 00:33:06",Yes,296,1
9099,2560,"2025-02-07 00:33:06",No,296,1
9099,1221,"2025-02-07 00:33:06",No,190,1
9100,2846,"2024-08-13 13:57:45",Yes,235,1
9100,759,"2024-08-13 13:57:45",No,115,1
9101,178,"2025-02-02 23:10:26",Yes,180,1
9102,4877,"2024-08-30 17:10:17",Yes,196,1
9102,2411,"2024-08-30 17:10:17",No,222,1
9103,3912,"2024-07-04 20:02:49",Yes,292,1
9103,2083,"2024-07-04 20:02:49",No,302,1
9103,1854,"2024-07-04 20:02:49",No,216,1
9104,3863,"2025-02-10 21:23:12",Yes,180,1
9104,2672,"2025-02-10 21:23:12",No,296,1
9104,1027,"2025-02-10 21:23:12",No,223,1
9104,138,"2025-02-10 21:23:12",No,245,1
9104,2847,"2025-02-10 21:23:12",No,202,1
9105,3175,"2024-07-15 04:14:32",No,283,1
9105,63,"2024-07-15 04:14:32",Yes,200,1
9106,4637,"2025-06-11 17:36:47",Yes,201,1
9107,4082,"2024-10-22 09:33:01",Yes,236,1
9108,517,"2025-02-19 21:31:24",Yes,320,1
9108,674,"2025-02-19 21:31:24",No,306,1
9108,2356,"2025-02-19 21:31:24",No,175,1
9108,318,"2025-02-19 21:31:24",No,286,1
9108,3268,"2025-02-19 21:31:24",No,211,1
9109,4485,"2024-10-04 02:12:12",No,227,1
9109,891,"2024-10-04 02:12:12",No,325,1
9109,799,"2024-10-04 02:12:12",No,280,1
9109,328,"2024-10-04 02:12:12",Yes,229,1
9109,3815,"2024-10-04 02:12:12",No,319,1
9110,584,"2025-05-06 18:34:23",Yes,194,1
9111,4874,"2025-01-14 13:06:46",Yes,241,1
9111,1065,"2025-01-14 13:06:46",No,248,1
9111,1013,"2025-01-14 13:06:46",No,250,1
9112,2590,"2024-11-28 17:51:40",Yes,213,1
9113,3671,"2024-07-07 22:58:12",Yes,213,1
9114,909,"2024-11-28 20:22:54",No,235,1
9114,4830,"2024-11-28 20:22:54",No,115,1
9114,3311,"2024-11-28 20:22:54",No,146,1
9114,612,"2024-11-28 20:22:54",No,243,1
9114,2405,"2024-11-28 20:22:54",Yes,328,1
9115,2110,"2024-12-06 20:50:49",Yes,184,1
9115,573,"2024-12-06 20:50:49",No,196,1
9116,685,"2025-06-07 09:51:53",Yes,254,1
9116,3270,"2025-06-07 09:51:53",No,141,1
9117,1558,"2024-10-28 18:57:31",Yes,196,1
9117,738,"2024-10-28 18:57:31",No,299,1
9117,4355,"2024-10-28 18:57:31",No,180,1
9117,1094,"2024-10-28 18:57:31",No,229,1
9118,582,"2025-01-23 01:40:26",Yes,185,1
9119,1617,"2024-09-29 18:15:21",No,151,1
9119,3054,"2024-09-29 18:15:21",Yes,207,1
9120,2309,"2024-07-07 18:38:35",Yes,187,1
9120,3675,"2024-07-07 18:38:35",No,247,1
9120,2915,"2024-07-07 18:38:35",No,197,1
9121,4376,"2025-06-20 13:49:23",Yes,243,1
9121,2479,"2025-06-20 13:49:23",No,169,1
9121,2433,"2025-06-20 13:49:23",No,235,1
9121,3010,"2025-06-20 13:49:23",No,203,1
9121,2933,"2025-06-20 13:49:23",No,162,1
9122,4262,"2025-02-16 04:29:55",No,289,1
9122,1906,"2025-02-16 04:29:55",No,167,1
9122,759,"2025-02-16 04:29:55",Yes,115,1
9122,2721,"2025-02-16 04:29:55",No,189,1
9123,372,"2025-02-15 20:33:17",Yes,287,1
9123,369,"2025-02-15 20:33:17",No,193,1
9123,1292,"2025-02-15 20:33:17",No,335,1
9123,283,"2025-02-15 20:33:17",No,143,1
9124,2800,"2025-04-25 05:39:40",No,189,1
9124,2630,"2025-04-25 05:39:40",Yes,211,1
9124,3334,"2025-04-25 05:39:40",No,180,1
9124,292,"2025-04-25 05:39:40",No,139,1
9125,4915,"2024-08-05 19:08:36",No,226,1
9125,2493,"2024-08-05 19:08:36",No,225,1
9125,3539,"2024-08-05 19:08:36",Yes,310,1
9125,2969,"2024-08-05 19:08:36",No,143,1
9126,3543,"2024-11-02 10:03:49",No,214,1
9126,3088,"2024-11-02 10:03:49",Yes,228,1
9126,832,"2024-11-02 10:03:49",No,248,1
9126,1475,"2024-11-02 10:03:49",No,275,1
9127,4748,"2024-12-28 07:40:22",No,228,1
9127,4593,"2024-12-28 07:40:22",No,337,1
9127,4748,"2024-12-28 07:40:22",No,228,1
9127,2094,"2024-12-28 07:40:22",No,330,1
9127,3441,"2024-12-28 07:40:22",Yes,278,1
9128,1919,"2024-08-17 08:15:26",Yes,229,1
9128,2313,"2024-08-17 08:15:26",No,223,1
9128,2221,"2024-08-17 08:15:26",No,300,1
9129,2799,"2024-07-12 12:59:50",Yes,144,1
9129,1469,"2024-07-12 12:59:50",No,274,1
9129,4287,"2024-07-12 12:59:50",No,220,1
9130,3427,"2024-08-14 11:19:00",No,195,1
